key
shotpno wd_pick 
"1490	3144.750000	"
"1491	3144.750000	"
"1492	3144.750000	"
"1493	3144.750000	"
"1494	3144.750000	"
"1495	3144.750000	"
"1496	3144.750000	"
"1497	3144.750000	"
"1498	3144.750000	"
"1499	3144.750000	"
"1500	3144.750000	"
"1501	3144.750000	"
"1502	3144.750000	"
"1503	3144.750000	"
"1504	3144.750000	"
"1505	3144.750000	"
"1506	3144.750000	"
"1507	3144.750000	"
"1508	3144.750000	"
"1509	3144.750000	"
"1510	3144.750000	"
"1511	3144.750000	"
"1512	3144.750000	"
"1513	3144.750000	"
"1514	3144.750000	"
"1515	3143.250000	"
"1516	3143.250000	"
"1517	3143.250000	"
"1518	3143.250000	"
"1519	3143.250000	"
"1520	3143.250000	"
"1521	3143.250000	"
"1522	3143.250000	"
"1523	3143.250000	"
"1524	3143.250000	"
"1525	3143.250000	"
"1526	3143.250000	"
"1527	3143.250000	"
"1528	3143.250000	"
"1529	3143.250000	"
"1530	3143.250000	"
"1531	3143.250000	"
"1532	3143.250000	"
"1533	3143.250000	"
"1534	3143.250000	"
"1535	3143.250000	"
"1536	3143.250000	"
"1537	3143.250000	"
"1538	3143.250000	"
"1539	3143.250000	"
"1540	3143.250000	"
"1541	3141.750000	"
"1542	3143.250000	"
"1543	3141.750000	"
"1544	3143.250000	"
"1545	3141.750000	"
"1546	3141.750000	"
"1547	3141.750000	"
"1548	3141.750000	"
"1549	3141.750000	"
"1550	3143.250000	"
"1551	3141.750000	"
"1552	3141.750000	"
"1553	3141.750000	"
"1554	3141.750000	"
"1555	3141.750000	"
"1556	3141.750000	"
"1557	3141.750000	"
"1558	3141.750000	"
"1559	3141.750000	"
"1560	3141.750000	"
"1561	3141.750000	"
"1562	3141.750000	"
"1563	3141.750000	"
"1564	3141.750000	"
"1565	3141.750000	"
"1566	3141.750000	"
"1567	3141.750000	"
"1568	3141.750000	"
"1569	3141.750000	"
"1570	3141.750000	"
"1571	3141.750000	"
"1572	3141.750000	"
"1573	3141.750000	"
"1574	3141.750000	"
"1575	3141.750000	"
"1576	3141.750000	"
"1577	3141.750000	"
"1578	3141.750000	"
"1579	3141.750000	"
"1580	3141.750000	"
"1581	3141.750000	"
"1582	3141.750000	"
"1583	3140.250000	"
"1584	3141.750000	"
"1585	3140.250000	"
"1586	3141.750000	"
"1587	3140.250000	"
"1588	3141.750000	"
"1589	3141.750000	"
"1590	3141.750000	"
"1591	3140.250000	"
"1592	3140.250000	"
"1593	3140.250000	"
"1594	3141.750000	"
"1595	3140.250000	"
"1596	3140.250000	"
"1597	3140.250000	"
"1598	3140.250000	"
"1599	3140.250000	"
"1600	3140.250000	"
"1601	3140.250000	"
"1602	3140.250000	"
"1603	3140.250000	"
"1604	3140.250000	"
"1605	3140.250000	"
"1606	3140.250000	"
"1607	3140.250000	"
"1608	3140.250000	"
"1609	3140.250000	"
"1610	3140.250000	"
"1611	3140.250000	"
"1612	3140.250000	"
"1613	3140.250000	"
"1614	3140.250000	"
"1615	3140.250000	"
"1616	3140.250000	"
"1617	3140.250000	"
"1618	3140.250000	"
"1619	3140.250000	"
"1620	3140.250000	"
"1621	3140.250000	"
"1622	3140.250000	"
"1623	3140.250000	"
"1624	3140.250000	"
"1625	3140.250000	"
"1626	3138.750000	"
"1627	3138.750000	"
"1628	3140.250000	"
"1629	3138.750000	"
